topology_id,num_peers,num_orderers,num_orgs,num_channels,num_endorsers,features,block_size,batch_timeout,workload_type,read_ratio,tx_load_tps,tx_number,worker_count,avg_latency_s,throughput_tps,success_rate,max_latency_s,min_latency_s
T5,7,3,3,2,7,basic,250,1.0,mixed,0.5,100,10000,4,3.66,45.2,1,6,2.24
T5,7,3,3,2,7,basic,250,1.0,queryCar,1.0,100,10000,4,3.3,43.5,1,7,1.22
T5,7,3,3,2,7,basic,250,1.0,createCar,0.0,100,10000,8,3.4,51.5,1,9,1.38
T5,7,3,3,2,7,basic,250,1.0,mixed,0.5,100,10000,8,2.99,43.6,1,8,1.24
T5,7,3,3,2,7,basic,250,1.0,queryCar,1.0,100,10000,8,3.49,46.7,1,7,1.63
T5,7,3,3,2,7,basic,250,1.0,createCar,0.0,150,1000,2,4.23,65.4,1,12,2.62
T5,7,3,3,2,7,basic,250,1.0,mixed,0.5,150,1000,2,4.2,70.4,1,7,1.26
T5,7,3,3,2,7,basic,250,1.0,queryCar,1.0,150,1000,2,3.62,68.7,1,6,2.39
T5,7,3,3,2,7,basic,250,1.0,createCar,0.0,150,1000,4,2.89,68.8,1,8,1.68
T5,7,3,3,2,7,basic,250,1.0,mixed,0.5,150,1000,4,3.92,67.1,1,10,1.27
T5,7,3,3,2,7,basic,250,1.0,queryCar,1.0,150,1000,4,3.61,76.8,1,9,1.62
T5,7,3,3,2,7,basic,250,1.0,createCar,0.0,150,1000,8,3.52,72.0,1,6,2.38
T5,7,3,3,2,7,basic,250,1.0,mixed,0.5,150,1000,8,4.23,64.6,1,12,2.9
T5,7,3,3,2,7,basic,250,1.0,queryCar,1.0,150,1000,8,2.93,70.5,1,7,1.02
T5,7,3,3,2,7,basic,250,1.0,createCar,0.0,150,2000,2,3.48,68.2,1,6,2.34
T5,7,3,3,2,7,basic,250,1.0,mixed,0.5,150,2000,2,3.26,72.5,1,5,1.67
T5,7,3,3,2,7,basic,250,1.0,queryCar,1.0,150,2000,2,3.86,67.3,1,9,1.46
T5,7,3,3,2,7,basic,250,1.0,createCar,0.0,150,2000,4,3.58,67.8,1,7,1.75
T5,7,3,3,2,7,basic,250,1.0,mixed,0.5,150,2000,4,4.16,77.7,1,7,1.68
T5,7,3,3,2,7,basic,250,1.0,queryCar,1.0,150,2000,4,3.05,77.6,1,8,2.13
T5,7,3,3,2,7,basic,250,1.0,createCar,0.0,150,2000,8,3.28,78.8,1,7,2.1
T5,7,3,3,2,7,basic,250,1.0,mixed,0.5,150,2000,8,3.04,78.1,1,8,1.44
T5,7,3,3,2,7,basic,250,1.0,queryCar,1.0,150,2000,8,4.33,74.0,1,9,1.87
T5,7,3,3,2,7,basic,250,1.0,createCar,0.0,150,5000,2,3.64,69.6,1,11,2.3
T5,7,3,3,2,7,basic,250,1.0,mixed,0.5,150,5000,2,3.43,71.3,1,9,2.0
T5,7,3,3,2,7,basic,250,1.0,queryCar,1.0,150,5000,2,4.24,72.3,1,13,2.01
T5,7,3,3,2,7,basic,250,1.0,createCar,0.0,150,5000,4,3.32,68.1,1,6,1.57
T5,7,3,3,2,7,basic,250,1.0,mixed,0.5,150,5000,4,4.3,69.7,1,13,2.5
T5,7,3,3,2,7,basic,250,1.0,queryCar,1.0,150,5000,4,4.78,73.5,1,12,2.17
T5,7,3,3,2,7,basic,250,1.0,createCar,0.0,150,5000,8,3.56,65.3,1,7,1.2
T5,7,3,3,2,7,basic,250,1.0,mixed,0.5,150,5000,8,4.42,73.5,1,10,2.28
T5,7,3,3,2,7,basic,250,1.0,queryCar,1.0,150,5000,8,3.33,66.7,1,8,2.07
T5,7,3,3,2,7,basic,250,1.0,createCar,0.0,150,10000,2,4.61,73.9,1,7,1.77
T5,7,3,3,2,7,basic,250,1.0,mixed,0.5,150,10000,2,4.83,77.3,1,12,3.15
T5,7,3,3,2,7,basic,250,1.0,queryCar,1.0,150,10000,2,4.46,71.8,1,10,1.49
T5,7,3,3,2,7,basic,250,1.0,createCar,0.0,150,10000,4,5.16,77.7,1,9,3.29
T5,7,3,3,2,7,basic,250,1.0,mixed,0.5,150,10000,4,3.78,65.4,1,11,2.36
T5,7,3,3,2,7,basic,250,1.0,queryCar,1.0,150,10000,4,5.12,73.8,1,11,2.99
T5,7,3,3,2,7,basic,250,1.0,createCar,0.0,150,10000,8,4.57,66.6,1,12,2.49
T5,7,3,3,2,7,basic,250,1.0,mixed,0.5,150,10000,8,4.12,71.6,1,6,1.78
T5,7,3,3,2,7,basic,250,1.0,queryCar,1.0,150,10000,8,4.19,69.8,1,8,2.53
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,50,1000,2,1.29,21.8,1,2,0.61
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,50,1000,2,1.82,22.4,1,5,0.83
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,50,1000,2,1.5,24.6,1,2,0.55
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,50,1000,4,1.65,22.9,1,3,0.6
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,50,1000,4,1.55,23.1,1,4,0.63
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,50,1000,4,1.91,24.6,1,3,1.24
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,50,1000,8,1.61,22.8,1,3,0.69
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,50,1000,8,1.81,23.1,1,3,1.13
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,50,1000,8,1.64,23.2,1,4,0.72
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,50,2000,2,1.71,21.8,1,3,0.68
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,50,2000,2,1.84,24.4,1,4,0.94
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,50,2000,2,1.51,24.3,1,2,0.95
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,50,2000,4,1.55,24.8,1,3,0.95
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,50,2000,4,1.46,22.6,1,2,0.87
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,50,2000,4,1.39,24.6,1,3,0.45
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,50,2000,8,1.54,21.9,1,5,0.49
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,50,2000,8,1.9,25.1,1,3,0.78
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,50,2000,8,1.73,24.2,1,4,0.9
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,50,5000,2,1.9,23.8,1,4,0.72
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,50,5000,2,1.92,23.8,1,5,1.04
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,50,5000,2,2.23,25.6,1,4,0.82
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,50,5000,4,1.76,22.8,1,4,0.98
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,50,5000,4,2.11,22.6,1,3,1.22
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,50,5000,4,2.27,23.6,1,5,0.76
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,50,5000,8,2.21,24.3,1,5,0.8
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,50,5000,8,1.69,22.8,1,5,0.68
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,50,5000,8,1.76,25.2,1,5,1.15
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,50,10000,2,2.52,22.5,1,4,0.83
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,50,10000,2,2.46,22.5,1,5,1.66
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,50,10000,2,2.0,23.1,1,6,0.92
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,50,10000,4,2.02,24.4,1,5,1.27
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,50,10000,4,2.76,22.5,1,6,1.51
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,50,10000,4,2.05,25.5,1,4,0.62
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,50,10000,8,2.83,22.8,1,8,1.16
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,50,10000,8,2.04,23.6,1,3,1.35
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,50,10000,8,2.69,25.4,1,5,1.19
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,100,1000,2,2.26,52.1,1,6,0.99
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,100,1000,2,2.45,44.4,1,4,0.84
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,100,1000,2,2.31,50.5,1,5,1.06
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,100,1000,4,2.9,47.3,1,6,1.88
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,100,1000,4,2.36,45.2,1,5,0.86
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,100,1000,4,2.8,47.3,1,5,1.5
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,100,1000,8,2.25,50.7,1,5,0.91
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,100,1000,8,2.97,50.1,1,7,1.7
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,100,1000,8,2.19,46.7,1,5,0.94
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,100,2000,2,2.55,47.2,1,6,1.44
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,100,2000,2,2.64,50.8,1,4,1.07
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,100,2000,2,2.6,50.0,1,6,1.01
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,100,2000,4,2.86,44.0,1,5,1.07
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,100,2000,4,3.1,51.1,1,6,1.26
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,100,2000,4,2.98,46.9,1,8,1.91
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,100,2000,8,3.02,44.0,1,6,1.85
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,100,2000,8,2.64,44.9,1,5,1.14
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,100,2000,8,2.5,52.0,1,6,1.21
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,100,5000,2,2.6,52.0,1,7,1.77
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,100,5000,2,2.87,44.8,1,8,1.42
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,100,5000,2,2.49,48.9,1,7,1.25
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,100,5000,4,3.53,44.2,1,7,1.83
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,100,5000,4,3.14,46.5,1,9,1.91
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,100,5000,4,2.68,50.8,1,8,1.72
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,100,5000,8,2.86,46.0,1,7,1.45
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,100,5000,8,2.57,44.4,1,6,1.25
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,100,5000,8,2.72,46.4,1,5,1.33
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,100,10000,2,2.91,47.2,1,5,1.21
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,100,10000,2,2.96,48.5,1,5,1.25
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,100,10000,2,2.96,47.1,1,9,1.65
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,100,10000,4,3.49,43.5,1,7,2.24
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,100,10000,4,3.7,47.3,1,6,1.37
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,100,10000,4,3.25,46.7,1,8,2.12
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,100,10000,8,4.15,45.6,1,11,1.43
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,100,10000,8,4.04,48.1,1,6,1.27
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,100,10000,8,4.18,47.9,1,9,2.17
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,150,1000,2,3.91,71.5,1,9,1.3
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,150,1000,2,3.94,70.6,1,11,1.38
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,150,1000,2,3.67,67.4,1,6,1.91
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,150,1000,4,4.24,70.6,1,8,1.32
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,150,1000,4,2.96,76.0,1,5,1.51
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,150,1000,4,3.5,73.0,1,7,1.94
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,150,1000,8,3.87,66.5,1,12,2.63
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,150,1000,8,3.95,74.1,1,10,1.91
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,150,1000,8,3.37,70.1,1,6,2.13
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,150,2000,2,3.81,72.1,1,9,1.44
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,150,2000,2,3.23,75.3,1,6,2.01
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,150,2000,2,3.2,71.4,1,5,1.84
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,150,2000,4,3.35,69.9,1,6,1.52
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,150,2000,4,3.62,71.5,1,10,2.39
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,150,2000,4,3.05,69.8,1,5,2.07
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,150,2000,8,3.0,68.8,1,9,1.91
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,150,2000,8,3.51,71.4,1,10,1.17
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,150,2000,8,3.04,65.6,1,6,2.12
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,150,5000,2,3.82,66.7,1,10,1.88
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,150,5000,2,3.93,66.4,1,8,2.65
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,150,5000,2,4.51,74.4,1,13,2.87
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,150,5000,4,4.55,78.3,1,11,2.21
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,150,5000,4,4.6,66.7,1,7,2.59
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,150,5000,4,3.95,71.6,1,12,1.31
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,150,5000,8,4.7,69.9,1,10,2.05
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,150,5000,8,3.91,76.7,1,11,1.7
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,150,5000,8,3.2,73.1,1,6,1.64
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,150,10000,2,4.13,68.8,1,12,2.25
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,150,10000,2,3.77,72.7,1,10,1.85
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,150,10000,2,4.8,75.2,1,13,1.57
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,150,10000,4,4.39,73.3,1,9,2.89
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,150,10000,4,5.23,71.6,1,13,3.17
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,150,10000,4,3.81,75.5,1,10,2.51
T5,7,3,3,2,7,basic,250,2.0,createCar,0.0,150,10000,8,4.74,70.1,1,10,1.45
T5,7,3,3,2,7,basic,250,2.0,mixed,0.5,150,10000,8,3.93,71.2,1,9,1.55
T5,7,3,3,2,7,basic,250,2.0,queryCar,1.0,150,10000,8,3.61,73.9,1,8,1.69
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,50,1000,2,1.34,23.2,1,2,0.89
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,50,1000,2,1.57,23.7,1,5,0.93
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,50,1000,2,1.63,24.9,1,4,1.05
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,50,1000,4,1.86,22.7,1,5,1.17
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,50,1000,4,1.64,25.0,1,4,0.73
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,50,1000,4,1.62,23.7,1,3,0.86
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,50,1000,8,1.55,24.0,1,3,0.94
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,50,1000,8,1.31,23.0,1,3,0.65
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,50,1000,8,1.77,25.9,1,4,0.56
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,50,2000,2,1.59,24.6,1,4,1.03
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,50,2000,2,1.38,22.1,1,4,0.78
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,50,2000,2,1.9,25.3,1,5,0.89
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,50,2000,4,1.76,23.6,1,5,1.03
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,50,2000,4,1.69,22.8,1,5,0.57
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,50,2000,4,1.38,24.9,1,2,0.48
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,50,2000,8,1.59,25.8,1,5,0.86
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,50,2000,8,1.53,25.7,1,3,0.76
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,50,2000,8,1.88,25.4,1,4,0.66
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,50,5000,2,2.2,22.4,1,6,0.96
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,50,5000,2,2.16,23.4,1,6,1.04
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,50,5000,2,1.89,24.1,1,5,1.32
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,50,5000,4,2.1,26.1,1,4,0.91
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,50,5000,4,2.31,22.2,1,7,1.37
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,50,5000,4,2.13,25.8,1,5,1.44
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,50,5000,8,2.06,22.6,1,4,0.7
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,50,5000,8,2.0,21.6,1,5,1.22
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,50,5000,8,1.92,22.6,1,5,1.14
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,50,10000,2,2.3,25.6,1,6,0.96
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,50,10000,2,2.29,25.0,1,4,1.47
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,50,10000,2,2.15,25.0,1,5,1.1
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,50,10000,4,2.23,22.6,1,4,1.02
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,50,10000,4,2.49,23.1,1,6,1.13
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,50,10000,4,2.95,22.2,1,6,1.55
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,50,10000,8,2.73,24.1,1,8,1.22
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,50,10000,8,2.71,23.6,1,5,1.55
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,50,10000,8,2.13,22.9,1,6,1.12
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,100,1000,2,2.15,45.4,1,5,1.38
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,100,1000,2,2.85,44.2,1,5,1.68
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,100,1000,2,2.54,51.4,1,4,1.49
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,100,1000,4,2.41,44.4,1,6,1.51
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,100,1000,4,2.39,45.7,1,5,1.24
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,100,1000,4,2.7,50.0,1,5,1.76
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,100,1000,8,3.04,49.0,1,8,1.52
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,100,1000,8,2.56,48.3,1,7,1.57
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,100,1000,8,2.56,45.9,1,4,0.9
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,100,2000,2,2.51,50.0,1,6,1.63
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,100,2000,2,3.16,47.4,1,9,1.98
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,100,2000,2,2.42,47.1,1,4,1.11
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,100,2000,4,3.19,47.1,1,9,1.84
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,100,2000,4,2.31,46.8,1,4,1.45
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,100,2000,4,2.24,52.0,1,5,1.19
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,100,2000,8,2.71,51.7,1,8,0.96
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,100,2000,8,3.16,45.7,1,9,2.1
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,100,2000,8,2.4,45.5,1,4,0.96
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,100,5000,2,3.26,46.5,1,6,1.71
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,100,5000,2,2.68,43.5,1,5,1.76
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,100,5000,2,2.56,52.2,1,5,1.72
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,100,5000,4,3.58,48.2,1,9,1.49
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,100,5000,4,3.03,50.2,1,7,1.51
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,100,5000,4,2.73,50.9,1,7,1.73
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,100,5000,8,3.29,51.5,1,7,2.03
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,100,5000,8,2.53,44.6,1,8,1.64
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,100,5000,8,3.1,48.6,1,8,1.9
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,100,10000,2,4.04,47.9,1,7,1.31
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,100,10000,2,3.0,49.5,1,8,1.86
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,100,10000,2,4.01,48.7,1,9,2.26
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,100,10000,4,4.17,48.1,1,8,2.6
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,100,10000,4,3.43,50.8,1,10,1.98
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,100,10000,4,3.95,48.9,1,8,2.71
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,100,10000,8,2.88,52.5,1,4,1.18
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,100,10000,8,3.25,47.0,1,9,1.35
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,100,10000,8,3.98,52.2,1,11,1.56
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,150,1000,2,4.02,75.1,1,11,2.31
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,150,1000,2,2.93,70.6,1,5,1.11
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,150,1000,2,3.33,77.2,1,7,1.94
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,150,1000,4,3.67,70.8,1,7,1.81
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,150,1000,4,2.89,69.1,1,4,1.75
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,150,1000,4,4.24,67.6,1,11,2.22
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,150,1000,8,3.79,75.0,1,7,2.27
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,150,1000,8,3.86,73.5,1,11,1.96
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,150,1000,8,3.99,74.6,1,11,2.27
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,150,2000,2,3.6,69.8,1,10,2.47
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,150,2000,2,2.98,66.2,1,9,1.85
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,150,2000,2,3.79,75.4,1,8,2.0
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,150,2000,4,3.89,73.2,1,9,1.81
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,150,2000,4,3.81,69.7,1,9,2.54
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,150,2000,4,3.43,69.6,1,5,1.5
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,150,2000,8,4.18,70.5,1,11,2.5
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,150,2000,8,3.41,75.5,1,6,1.61
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,150,2000,8,3.22,67.9,1,8,1.6
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,150,5000,2,4.4,71.8,1,12,2.87
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,150,5000,2,3.23,75.0,1,10,1.76
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,150,5000,2,3.94,77.4,1,9,2.13
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,150,5000,4,4.09,76.3,1,8,2.43
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,150,5000,4,3.97,70.7,1,7,2.25
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,150,5000,4,3.84,70.2,1,7,1.87
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,150,5000,8,4.24,66.2,1,8,1.62
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,150,5000,8,4.74,77.6,1,14,1.73
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,150,5000,8,3.93,74.6,1,11,2.48
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,150,10000,2,4.44,66.6,1,8,1.61
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,150,10000,2,5.28,73.0,1,13,2.72
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,150,10000,2,3.8,66.0,1,9,1.68
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,150,10000,4,5.32,70.9,1,9,3.52
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,150,10000,4,3.76,77.3,1,8,1.53
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,150,10000,4,3.64,71.5,1,6,1.8
T5,7,3,3,2,7,basic,250,5.0,createCar,0.0,150,10000,8,5.29,77.2,1,14,2.96
T5,7,3,3,2,7,basic,250,5.0,mixed,0.5,150,10000,8,5.36,69.1,1,10,2.11
T5,7,3,3,2,7,basic,250,5.0,queryCar,1.0,150,10000,8,4.15,68.7,1,9,2.08
T5,7,3,3,2,7,basic,500,0.5,createCar,0.0,50,1000,2,1.88,33.4,1,5,0.91
T5,7,3,3,2,7,basic,500,0.5,mixed,0.5,50,1000,2,1.87,29.1,1,5,0.71
T5,7,3,3,2,7,basic,500,0.5,queryCar,1.0,50,1000,2,1.62,28.5,1,4,0.59
